X,Y,STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990
281729.482216564123519,2186417.846245210617781,05458900,"West Fork Cedar River at Finchford, IA",Non-ref,CntlPlains,2205.097000,07,42.629426,-92.543522,IA,,yes,64.000000,60.000000,20.000000
223983.982046341086971,2272224.666573568247259,05459000,"Shell Rock River near Northwood, IA",Non-ref,CntlPlains,781.369200,07,43.414125,-93.220759,IA,,,41.000000,37.000000,0.000000
227066.137343578622676,2244482.042691643349826,05459500,"Winnebago River at Mason City, IA",Non-ref,CntlPlains,1340.044000,07,43.164962,-93.192703,IA,,yes,77.000000,60.000000,20.000000
278184.396682692924514,2195516.073043596930802,05462000,"Shell Rock River at Shell Rock, IA",Non-ref,CntlPlains,4487.382000,07,42.711925,-92.582966,IA,,yes,56.000000,56.000000,20.000000
275889.362109708541539,2179869.539091973565519,05463000,"Beaver Creek at New Hartford, IA",Non-ref,CntlPlains,903.006900,07,42.572759,-92.617970,IA,,yes,64.000000,60.000000,20.000000
289191.65360856114421,2161896.390313155017793,05463500,"Black Hawk Creek at Hudson, IA",Non-ref,CntlPlains,777.022200,07,42.407764,-92.463245,IA,,yes,51.000000,51.000000,14.000000
299347.379810096579604,2172101.96367487963289,05464000,"Cedar River at Waterloo, IA",Non-ref,CntlPlains,13348.570000,07,42.495542,-92.334352,IA,,yes,69.000000,60.000000,20.000000
303311.084719307778869,2144966.393231213092804,05464220,"Wolf Creek near Dysart, IA",Ref,CntlPlains,775.195000,07,42.251658,-92.298798,IA,,yes,10.000000,10.000000,10.000000
356469.001649269019254,2115901.791441426612437,05464500,"Cedar River at Cedar Rapids, IA",Non-ref,CntlPlains,16861.900000,07,41.971945,-91.667124,IA,,yes,107.000000,60.000000,20.000000
384140.944952416641172,2083345.083335421979427,05464942,"Hoover Cr at Hoover Nat Hist Site, West Branch, IA",Non-ref,CntlPlains,6.710400,07,41.669603,-91.350636,IA,,yes,9.000000,9.000000,9.000000
390554.704550115042366,2054480.935285077430308,05465000,"Cedar River near Conesville, IA",Non-ref,CntlPlains,20153.820000,07,41.409192,-91.290434,IA,,yes,70.000000,60.000000,20.000000
400842.50855290616164,2029093.373393317684531,05465500,"Iowa River at Wapello, IA",Non-ref,CntlPlains,32364.760000,07,41.178086,-91.182094,IA,,yes,95.000000,60.000000,20.000000
467078.90008420299273,2043262.828539018519223,05466000,"EDWARDS RIVER NEAR ORION, IL",Non-ref,CntlPlains,401.429700,07,41.271980,-90.377627,IL,,yes,69.000000,60.000000,20.000000
418638.480364766379353,2031013.280655517242849,05466500,"EDWARDS RIVER NEAR NEW BOSTON, IL",Ref,CntlPlains,1151.567000,07,41.186977,-90.967366,IL,yes,yes,75.000000,60.000000,20.000000
422979.614577280241065,2024735.604975220747292,05467000,"POPE CREEK NEAR KEITHSBURG, IL",Ref,CntlPlains,448.640100,07,41.128923,-90.919309,IL,,yes,70.000000,55.000000,18.000000
438107.418614385474939,2012664.014204435050488,05468500,"CEDAR CREEK AT LITTLE YORK, IL",Non-ref,CntlPlains,342.369000,07,41.013926,-90.745972,IL,,,31.000000,22.000000,0.000000
429158.53637301560957,2010772.085716721601784,05469000,"HENDERSON CREEK NEAR OQUAWKA, IL",Non-ref,CntlPlains,1126.560000,07,41.001426,-90.854307,IL,,yes,74.000000,59.000000,19.000000
429222.289332159736659,1994577.111252443864942,05469500,"SOUTH HENDERSON CREEK AT BIGGSVILLE, IL",Ref,CntlPlains,211.055400,07,40.856983,-90.864028,IL,,,32.000000,22.000000,0.000000
195632.421572738385294,2121004.842694702558219,05470000,"South Skunk River near Ames, IA",Non-ref,CntlPlains,812.166300,07,42.068319,-93.619384,IA,,yes,83.000000,59.000000,19.000000
194845.725337676936761,2115919.049334356561303,05470500,"Squaw Creek at Ames, IA",Non-ref,CntlPlains,550.774800,07,42.023042,-93.630496,IA,,yes,52.000000,44.000000,20.000000
197769.666136749758152,2114158.726008151657879,05471000,"South Skunk River below Squaw Creek near Ames, IA",Non-ref,CntlPlains,1454.435000,07,42.006653,-93.595495,IA,,yes,45.000000,45.000000,18.000000
227513.392509421013528,2078560.161203528754413,05471050,"South Skunk River at Colfax, IA",Non-ref,CntlPlains,2098.962000,07,41.681378,-93.246594,IA,,yes,24.000000,24.000000,20.000000
221934.898715707415249,2092268.467612434178591,05471200,"Indian Creek near Mingo, IA",Non-ref,CntlPlains,725.784300,07,41.805266,-93.309374,IA,,yes,41.000000,41.000000,20.000000
277465.268795460055117,2043693.988312068395317,05471500,"South Skunk River near Oskaloosa, IA",Non-ref,CntlPlains,4246.927000,07,41.355699,-92.657359,IA,,yes,64.000000,60.000000,20.000000
315272.042946272471454,2038969.797092986293137,05472500,"North Skunk River near Sigourney, IA",Non-ref,CntlPlains,1899.126000,07,41.300845,-92.204626,IA,,yes,64.000000,60.000000,20.000000
361216.188097774866037,1998849.278919015079737,05473400,"Cedar Creek near Oakland Mills, IA",Non-ref,CntlPlains,1381.734000,07,40.925305,-91.674220,IA,,yes,32.000000,32.000000,20.000000
371024.18544735875912,2008457.018859978765249,05473450,"Big Creek North of Mount Pleasant, IA",Ref,CntlPlains,161.568000,07,41.006973,-91.551550,IA,,yes,12.000000,12.000000,12.000000
368570.125901523046196,2009338.692591798491776,05473500,"Big Creek near Mount Pleasant, IA",Ref,CntlPlains,271.964700,07,41.015861,-91.580440,IA,,,24.000000,24.000000,0.000000
395306.188548239064403,1981228.394718048162758,05474000,"Skunk River at Augusta, IA",Non-ref,CntlPlains,11165.380000,07,40.753650,-91.277094,IA,,yes,95.000000,60.000000,20.000000
81455.1724116303958,2292295.900143568404019,05476000,"DES MOINES RIVER AT JACKSON, MN",Non-ref,CntlPlains,3220.708000,07,43.619403,-94.986380,MN,,yes,74.000000,60.000000,20.000000
93185.369382370074163,2267655.424122541211545,05476500,"DES MOINES RIVER AT ESTHERVILLE, IA",Non-ref,CntlPlains,3610.163000,07,43.397459,-94.844153,IA,,,43.000000,43.000000,5.000000
144876.610097533382941,2192707.951248355209827,05476750,"Des Moines River at Humboldt, IA",Non-ref,CntlPlains,5881.269000,07,42.719416,-94.220518,IA,,yes,45.000000,45.000000,20.000000
147287.929112882324262,2247689.682657014578581,05478000,"East Fork Des Moines River near Burt, IA",Non-ref,CntlPlains,1155.869000,07,43.211074,-94.177962,IA,,,23.000000,23.000000,0.000000
147068.079690532555105,2193215.037287715822458,05479000,"East Fork Des Moines River at Dakota City, IA",Non-ref,CntlPlains,3402.534000,07,42.723582,-94.193489,IA,,yes,69.000000,60.000000,20.000000
134948.540705833176617,2173058.751155704259872,05480000,"Lizard Creek near Clare, IA.",Non-ref,CntlPlains,648.186300,07,42.545250,-94.346635,IA,,,41.000000,32.000000,0.000000
146888.219480063416995,2168896.199393690563738,05480500,"Des Moines River at Fort Dodge, IA",Non-ref,CntlPlains,10829.710000,07,42.506081,-94.201351,IA,,yes,77.000000,60.000000,20.000000
179377.915152053785278,2161348.214173841290176,05481000,"Boone River near Webster City, IA",Non-ref,CntlPlains,2123.136000,07,42.432475,-93.805776,IA,,yes,69.000000,60.000000,20.000000
164181.673745926702395,2140818.908542062155902,05481300,"Des Moines River near Stratford, IA",Non-ref,CntlPlains,14082.340000,07,42.251920,-93.996897,IA,,yes,89.000000,60.000000,20.000000
192679.840982904715929,2077534.663031386211514,05481650,"Des Moines River near Saylorville, IA",Non-ref,CntlPlains,15091.390000,07,41.680544,-93.668275,IA,,yes,48.000000,48.000000,20.000000
187082.17558914309484,2078269.863644566386938,05481950,"Beaver Creek near Grimes, IA",Non-ref,CntlPlains,975.159000,07,41.688322,-93.735778,IA,,yes,49.000000,49.000000,20.000000
196771.981916559743695,2070017.991174213588238,05482000,"Des Moines River at 2nd Avenue, Des Moines, IA",Non-ref,CntlPlains,16178.630000,07,41.612489,-93.621051,IA,,yes,59.000000,25.000000,13.000000
97881.369269075265038,2188555.983704178594053,05482170,"Big Cedar Creek near Varina, IA",Non-ref,CntlPlains,199.680300,07,42.688865,-94.798317,IA,,,32.000000,32.000000,2.000000
82598.77318207846838,2150989.450042723678052,05482300,"North Raccoon River near Sac City, IA",Non-ref,CntlPlains,1839.541000,07,42.354427,-94.990822,IA,,yes,51.000000,51.000000,20.000000
133541.658285571553279,2110714.813837754540145,05482500,"North Raccoon River near Jefferson, IA",Non-ref,CntlPlains,4187.964000,07,41.988039,-94.376913,IA,,yes,69.000000,60.000000,20.000000
133860.994627588079311,2124082.567253877408803,05483000,"East Fork Hardin Creek near Churdan, IA",Non-ref,CntlPlains,60.459300,07,42.107481,-94.370246,IA,,,39.000000,39.000000,2.000000
124383.509191157441819,2087128.960960576310754,05483450,"Middle Raccoon River near Bayard, IA",Non-ref,CntlPlains,989.767800,07,41.778597,-94.492749,IA,,yes,30.000000,30.000000,20.000000
134598.614600550063187,2077070.169227008707821,05483600,"Middle Raccoon River at Panora, IA",Non-ref,CntlPlains,1115.563000,07,41.687209,-94.371077,IA,,yes,51.000000,51.000000,20.000000
152965.768802913604304,2066462.522621843963861,05484000,"South Raccoon River at Redfield, IA",Non-ref,CntlPlains,2548.053000,07,41.589432,-94.151346,IA,,yes,69.000000,60.000000,20.000000
169761.814081685326528,2060588.34561365749687,05484500,"Raccoon River at Van Meter, IA",Non-ref,CntlPlains,8870.213000,07,41.533878,-93.949950,IA,,yes,94.000000,60.000000,20.000000
190086.678242532769218,2064162.893377080559731,05484650,"Raccoon River at 63rd Street at Des Moines, IA",Non-ref,CntlPlains,9086.354000,07,41.561656,-93.703554,IA,,yes,13.000000,13.000000,13.000000
190040.551899661892094,2067022.641234920360148,05484800,"Walnut Creek at Des Moines, IA",Non-ref,CntlPlains,201.595500,07,41.587211,-93.703276,IA,,yes,38.000000,38.000000,20.000000
195042.800392740289681,2066523.231257279403508,05484900,"Raccoon River at Fleur Drive at Des Moines, IA",Non-ref,CntlPlains,9331.854000,07,41.581656,-93.642996,IA,,yes,13.000000,13.000000,13.000000
198156.322007276496151,2066165.730956670828164,05485500,"Des Moines River blw Raccoon Riv at Des Moines, IA",Non-ref,CntlPlains,25539.990000,07,41.577767,-93.605495,IA,,yes,69.000000,60.000000,20.000000
200682.648021899425657,2081858.112364482134581,05485605,"Fourmile Creek near Ankeny, IA  DS1",Non-ref,CntlPlains,156.473100,07,41.717377,-93.570133,IA,,yes,6.000000,6.000000,6.000000
203016.304158105311217,2070332.309858048334718,05485640,"Fourmile Creek at Des Moines, IA",Non-ref,CntlPlains,237.493800,07,41.613878,-93.545493,IA,,yes,38.000000,38.000000,20.000000
194394.001219379832037,2052652.885893890634179,05486000,"North River near Norwalk, IA",Non-ref,CntlPlains,904.601700,07,41.457907,-93.654969,IA,,yes,69.000000,60.000000,20.000000
200086.670957133144839,2049016.684360635466874,05486490,"Middle River near Indianola, IA",Non-ref,CntlPlains,1293.125000,07,41.424158,-93.587439,IA,,yes,69.000000,60.000000,20.000000
208728.06842430512188,2039505.442395634949207,05487470,"South River near Ackworth, IA",Non-ref,CntlPlains,1193.412000,07,41.337216,-93.486325,IA,,yes,69.000000,60.000000,20.000000
220544.849918368039653,2056778.585854682140052,05487500,"Des Moines River near Runnells, IA",Non-ref,CntlPlains,30264.080000,07,41.488602,-93.338265,IA,,yes,24.000000,24.000000,20.000000
227303.401631794578861,2029902.466061416082084,05487980,"White Breast Creek near Dallas, IA",Ref,CntlPlains,882.725400,07,41.246885,-93.266070,IA,yes,yes,47.000000,47.000000,20.000000
251235.372671262361109,2043358.344739554449916,05488110,"Des Moines River near Pella, IA",Non-ref,CntlPlains,31862.560000,07,41.360553,-92.973256,IA,,yes,17.000000,17.000000,17.000000
245451.096984732197598,2036456.4874003296718,05488200,"English Creek near Knoxville, IA",Ref,CntlPlains,234.208800,07,41.300553,-93.045481,IA,yes,yes,24.000000,24.000000,20.000000
260800.655269754817709,2034802.444825735874474,05488500,"Des Moines River near Tracy, IA",Non-ref,CntlPlains,32259.560000,07,41.281391,-92.861504,IA,,yes,89.000000,60.000000,20.000000
257121.210147473000688,2027693.663906697183847,05489000,"Cedar Creek near Bussey, IA",Ref,CntlPlains,964.755900,07,41.219002,-92.908533,IA,yes,yes,62.000000,60.000000,20.000000
299338.60846940689953,2005858.185927624814212,05489500,"Des Moines River at Ottumwa, IA",Non-ref,CntlPlains,34575.570000,07,41.010848,-92.411296,IA,,yes,92.000000,60.000000,20.000000
338339.532353883958422,1975702.452086578123271,05490500,"Des Moines River at Keosauqua, IA",Non-ref,CntlPlains,36286.310000,07,40.727806,-91.959617,IA,,yes,100.000000,60.000000,20.000000
299731.690418537240475,1978822.911117656156421,05494300,"Fox River at Bloomfield, IA.",Ref,CntlPlains,226.402200,07,40.769466,-92.418796,IA,,yes,28.000000,28.000000,12.000000
370350.446904123877175,1939520.259247583337128,05495000,"Fox River at Wayland, MO",Ref,CntlPlains,1027.552000,07,40.392408,-91.597875,MO,yes,yes,87.000000,60.000000,20.000000
393620.921641790133435,1912637.985687455162406,05495500,"BEAR CREEK NEAR MARCELLINE, IL",Ref,CntlPlains,905.555700,07,40.142824,-91.337370,IL,yes,yes,65.000000,60.000000,20.000000
374363.800064187322278,1911635.046550210565329,05496000,"Wyaconda River above Canton, MO",Non-ref,CntlPlains,1029.313000,07,40.142106,-91.565694,MO,,yes,70.000000,53.000000,20.000000
361974.54297544748988,1907258.514961452223361,05497000,"North Fabius River at Monticello, MO",Non-ref,CntlPlains,1148.404000,07,40.108156,-91.714578,MO,,,83.000000,56.000000,16.000000
370240.36345618480118,1897628.487868265248835,05497150,"North Fabius River near Ewing, MO",Non-ref,CntlPlains,1219.077000,07,40.018934,-91.622104,MO,,yes,4.000000,4.000000,4.000000
360282.369104878394864,1905544.577045080251992,05498000,"Middle Fabius River near Monticello, MO",Ref,CntlPlains,1002.606000,07,40.093553,-91.735494,MO,,,60.000000,56.000000,16.000000
363123.347687696863431,1898425.041285864077508,05498150,"Middle Fabius River near Ewing, MO",Ref,CntlPlains,1035.809000,07,40.028933,-91.705718,MO,,yes,4.000000,4.000000,4.000000
336083.903626523504499,1894688.639100145548582,05498700,"South Fabius River above Newark, MO",Ref,CntlPlains,546.943500,07,40.006111,-92.026944,MO,,yes,1.000000,1.000000,1.000000
374422.547221466433257,1884103.251994426362216,05500000,"South Fabius River near Taylor, MO",Ref,CntlPlains,1567.004000,07,39.896628,-91.580156,MO,,yes,73.000000,59.000000,19.000000
380124.953722214966547,1875549.3764453753829,05501000,"North River at Palmyra, MO",Ref,SEPlains,922.827600,07,39.817992,-91.517700,MO,yes,yes,74.000000,60.000000,20.000000
389924.998879666032735,1860379.571730825118721,05502000,"Bear Creek at Hannibal, MO",Non-ref,SEPlains,78.723910,07,39.678600,-91.410950,MO,,yes,66.000000,60.000000,20.000000
412101.911565915797837,1863109.092380409128964,05502040,"HADLEY CREEK AT KINDERHOOK, IL",Ref,SEPlains,188.100000,07,39.693102,-91.148751,IL,,,47.000000,37.000000,0.000000
319661.706437544198707,1874257.072752234525979,05502300,"Salt River at Hagers Grove, MO",Non-ref,CntlPlains,935.145900,07,39.829889,-92.230447,MO,,yes,35.000000,35.000000,20.000000
336129.117493327590637,1864989.314371769316494,05502500,"Salt River near Shelbina, MO",Non-ref,CntlPlains,1194.061000,07,39.741278,-92.041028,MO,,yes,60.000000,44.000000,20.000000
346396.30829092982458,1867341.324171121232212,05503000,"OAK DALE BRANCH NEAR EMDEN, MO",Ref,CntlPlains,6.914700,07,39.758373,-91.919057,MO,,,20.000000,20.000000,0.000000
340901.864363688451704,1847641.847730537876487,05503800,"Crooked Creek near Paris, MO",Ref,CntlPlains,212.641200,07,39.584828,-91.993489,MO,yes,yes,30.000000,30.000000,20.000000
355729.531258455826901,1819262.988875557668507,05504800,"South Fork Salt River above Santa Fe, MO",Non-ref,CntlPlains,590.219100,07,39.326151,-91.834055,MO,,yes,69.000000,59.000000,19.000000
356792.882693294901401,1823780.982602025382221,05505000,"SOUTH FORK SALT RIVER AT SANTA FE, MO.",Non-ref,CntlPlains,770.964300,07,39.366008,-91.819292,MO,,,39.000000,29.000000,0.000000
346150.877163559664041,1817438.98851197771728,05506000,"YOUNGS CREEK NEAR MEXICO, MO.",Ref,CntlPlains,187.924500,07,39.313586,-91.947003,MO,,,34.000000,21.000000,0.000000
355559.901608090382069,1822589.808607093989849,05506100,"Long Branch near Santa Fe, MO",Ref,CntlPlains,472.217400,07,39.355873,-91.834332,MO,,yes,14.000000,14.000000,14.000000
329761.60187475301791,1840369.596067450940609,05506350,"Middle Fork Salt River near Holliday, MO",Non-ref,CntlPlains,810.269100,07,39.524111,-92.127750,MO,,yes,10.000000,10.000000,10.000000
339662.829409902798943,1836225.961942307651043,05506500,"MIDDLE FORK SALT RIVER AT PARIS, MO.",Non-ref,CntlPlains,860.041800,07,39.483517,-92.013658,MO,,,59.000000,49.000000,9.000000
326759.025955745426472,1830233.338746221736073,05506800,"Elk Fork Salt River near Madison, MO",Non-ref,CntlPlains,514.650600,07,39.434825,-92.167767,MO,,yes,41.000000,41.000000,20.000000
368432.814269158116076,1843857.098405741155148,05507500,"SALT RIVER NEAR MONROE CITY, MO.",Ref,CntlPlains,5698.513000,07,39.540319,-91.672381,MO,,,42.000000,32.000000,0.000000
368656.925551541731693,1831651.456240558065474,05507600,"Lick Creek at Perry, MO",Ref,CntlPlains,275.375700,07,39.431430,-91.676271,MO,yes,yes,30.000000,30.000000,20.000000
376813.322959986864589,1848028.798550844192505,05507800,"Salt River near Center, MO",Non-ref,CntlPlains,6172.583000,07,39.574061,-91.571803,MO,,yes,30.000000,30.000000,20.000000
390593.159280436928384,1852977.130596493370831,05508000,"Salt River near New London, MO",Non-ref,CntlPlains,6455.375000,07,39.612333,-91.407306,MO,,yes,87.000000,60.000000,20.000000
396583.374049641075544,1842961.199469455517828,05508805,"Spencer Cr. bl Plum Cr. nr Frankford, MO",Ref,CntlPlains,536.401800,07,39.520464,-91.342750,MO,yes,yes,31.000000,31.000000,20.000000
442622.400520344846882,1857119.70194876473397,05512500,"BAY CREEK AT PITTSFIELD, IL",Non-ref,SEPlains,102.311100,07,39.625325,-90.794018,IL,,yes,70.000000,60.000000,20.000000
443575.02327970508486,1836720.066119065508246,05513000,"BAY CREEK AT NEBO, IL",Ref,SEPlains,383.730300,07,39.443103,-90.795961,IL,,,47.000000,37.000000,0.000000
430684.128258650249336,1787280.134268634952605,05514500,"CUIVRE RIVER NEAR TROY, MO",Ref,CntlPlains,2407.411000,07,39.008803,-90.977536,MO,yes,yes,79.000000,52.000000,20.000000
444890.226499242940918,1763140.269680425524712,05514712,"Peruque Creek at Lake St. Louis, MO",Non-ref,CntlPlains,109.504800,07,38.786944,-90.827500,MO,,yes,4.000000,4.000000,4.000000
456561.448602310731076,1758555.078839372843504,05514840,"Dardenne Creek at OFallon, MO",Non-ref,SEPlains,158.461200,07,38.740361,-90.695056,MO,,yes,9.000000,9.000000,9.000000
461315.461782826809213,1765897.45468370988965,05514860,"Dardenne Creek at Old Town St. Peters, MO",Non-ref,SEPlains,265.037400,07,38.803385,-90.635123,MO,,yes,9.000000,9.000000,9.000000
785557.152220838936046,2101409.769377161748707,05515000,"KANKAKEE RIVER NEAR NORTH LIBERTY, IND.",Non-ref,CntlPlains,401.149800,07,41.563656,-86.494459,IN,,,52.000000,52.000000,14.000000
770321.661741774878465,2081495.0190982343629,05515500,"KANKAKEE RIVER AT DAVIS, IND.",Non-ref,CntlPlains,1371.498000,07,41.400042,-86.701129,IN,,yes,80.000000,59.000000,19.000000
803751.79286012344528,2078128.634651904925704,05516500,"YELLOW RIVER AT PLYMOUTH, IND.",Non-ref,CntlPlains,764.811000,07,41.340322,-86.304450,IN,,yes,60.000000,59.000000,19.000000
778046.03713622095529,2071320.771770669147372,05517000,"YELLOW RIVER AT KNOX, IND.",Non-ref,CntlPlains,1127.209000,07,41.302820,-86.620569,IN,,yes,66.000000,60.000000,20.000000
750147.205165350576863,2059236.602137467823923,05517500,"KANKAKEE RIVER AT DUNNS BRIDGE, IND.",Non-ref,CntlPlains,3467.250000,07,41.219484,-86.968634,IN,,yes,61.000000,60.000000,20.000000
744377.90661155723501,2062562.05340938642621,05517530,"KANKAKEE RIVER NR KOUTS, IND.",Non-ref,CntlPlains,3535.799000,07,41.253928,-87.033914,IN,,yes,35.000000,35.000000,20.000000
719736.645060455193743,2052274.592570687644184,05518000,"KANKAKEE RIVER AT SHELBY, IN",Non-ref,CntlPlains,4587.032000,07,41.182813,-87.340310,IN,,yes,86.000000,60.000000,20.000000
